Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Nacionalidad,Provincia,Canton,
ROBO,QUITAN CELOSIAS,2018-06-18,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,QUITAN CELOSIAS,2018-07-02,06:00:00 - 08:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,QUITAN CELOSIAS,2018-07-16,00:00:00 - 02:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-01-01,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-02-20,03:00:00 - 05:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-02-26,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-03-02,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-03-22,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-05-01,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-07-20,00:00:00 - 02:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-07-23,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-12-26,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,RUPTURA VENTANA,2018-12-26,18:00:00 - 20:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,ASALTO,2018-01-24,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,COCHERAZO,2018-03-24,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,COCHERAZO,2018-05-31,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,COCHERAZO,2018-09-05,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,COCHERAZO,2018-09-23,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-02-04,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-02-23,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-05-06,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-06-16,03:00:00 - 05:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,DESCONOCIDO,NICARAGUA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-08-02,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-10-21,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-12-07,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2018-12-07,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-06-29,15:00:00 - 17:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-07-12,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-07-08,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-07-30,03:00:00 - 05:59:59,EDIFICACION,VIDEO CLUB/VIDEO JUEGO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-08-13,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-08-15,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-08-08,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-09-26,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-11-03,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-11-09,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-11-12,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-11-16,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-12-02,15:00:00 - 17:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2018-12-10,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
ROBO,OTRO O INDETERMINADO,2018-11-01,15:00:00 - 17:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,QUITAN CELOSIAS,2018-01-03,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,QUITAN CELOSIAS,2018-03-09,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,QUITAN CELOSIAS,2018-04-06,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
